Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
2/5/19,12,7,4,0,1
2/5/19,9,5,3,1,0
2/5/19,9,3,3,2,1
2/5/19,21,10,11,0,0
2/5/19,29,13,10,4,2
2/5/19,24,12,11,0,1
2/5/19,20,9,10,1,0
2/5/19,13,5,6,0,2
2/5/19,12,4,4,3,1
2/5/19,6,2,2,0,2
2/5/19,2,0,0,0,2
2/5/19,2,0,0,1,1
2/5/19,1,1,0,0,0
2/5/19,3,1,2,0,0
2/5/19,0,0,0,0,0
2/6/19,0,0,0,0,0
2/6/19,0,0,0,0,0
2/6/19,0,0,0,0,0
2/6/19,1,0,0,1,0
2/6/19,0,0,0,0,0
2/6/19,0,0,0,0,0
2/6/19,5,1,2,2,0
2/6/19,4,2,2,0,0
2/6/19,11,4,4,3,0
2/6/19,12,5,3,2,2
2/6/19,17,10,4,2,1
2/6/19,14,3,10,1,0
2/6/19,13,5,5,1,2
2/6/19,7,2,5,0,0
2/6/19,13,5,5,1,2
2/6/19,22,8,10,1,3
2/6/19,24,10,7,1,6
2/6/19,17,6,6,1,4
2/6/19,11,4,4,0,3
2/6/19,8,2,3,1,2
2/6/19,2,1,1,0,0
2/6/19,0,0,0,0,0
2/6/19,0,0,0,0,0
2/6/19,0,0,0,0,0
2/7/19,0,0,0,0,0
2/7/19,0,0,0,0,0
2/7/19,0,0,0,0,0
2/7/19,1,0,0,1,0
2/7/19,0,0,0,0,0
2/7/19,0,0,0,0,0
2/7/19,10,4,3,3,0
2/7/19,15,3,7,5,0
2/7/19,20,8,7,3,2
2/7/19,19,6,7,4,2
2/7/19,9,3,3,2,1
2/7/19,11,4,5,2,0
2/7/19,20,13,6,1,0
2/7/19,17,9,8,0,0
2/7/19,18,9,8,1,0
2/7/19,20,9,4,0,7
2/7/19,30,8,8,3,11
2/7/19,19,5,6,4,4
2/7/19,8,1,1,0,6
2/7/19,3,1,0,1,1
2/7/19,2,0,0,0,2
2/7/19,2,1,1,0,0
2/7/19,0,0,0,0,0
2/7/19,0,0,0,0,0
2/8/19,0,0,0,0,0
2/8/19,0,0,0,0,0
2/8/19,0,0,0,0,0
2/8/19,1,0,0,1,0
2/8/19,0,0,0,0,0
2/8/19,1,0,0,1,0
2/8/19,5,2,2,1,0
2/8/19,7,2,2,3,0
2/8/19,22,9,7,4,2
2/8/19,12,3,4,3,2
2/8/19,24,12,10,2,0
2/8/19,21,9,11,1,0
2/8/19,30,11,10,4,5
2/8/19,23,10,10,1,2
2/8/19,15,9,2,0,4
2/8/19,19,8,7,0,4
2/8/19,26,14,9,0,3
2/8/19,15,3,8,2,2
2/8/19,6,3,0,0,3
2/8/19,6,4,2,0,0
2/8/19,4,0,4,0,0
2/8/19,2,1,1,0,0
2/8/19,3,0,0,2,1
2/8/19,5,3,2,0,0
2/9/19,1,0,1,0,0
2/9/19,0,0,0,0,0
2/9/19,0,0,0,0,0
2/9/19,0,0,0,0,0
2/9/19,0,0,0,0,0
2/9/19,0,0,0,0,0
2/9/19,1,1,0,0,0
2/9/19,3,1,2,0,0
2/9/19,20,14,6,0,0
2/9/19,33,9,23,0,1
2/9/19,36,15,18,2,1
2/9/19,64,34,25,2,3
2/9/19,57,30,25,0,2
2/9/19,47,13,31,3,0
2/9/19,52,28,21,3,0
2/9/19,34,15,19,0,0
2/9/19,25,13,8,1,3
2/9/19,16,6,10,0,0
2/9/19,1,1,0,0,0
2/9/19,3,0,3,0,0
2/9/19,0,0,0,0,0
2/9/19,3,2,1,0,0
2/9/19,0,0,0,0,0
2/9/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/10/19,1,0,1,0,0
2/10/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/10/19,3,3,0,0,0
2/10/19,7,3,4,0,0
2/10/19,18,8,10,0,0
2/10/19,22,12,10,0,0
2/10/19,23,11,12,0,0
2/10/19,41,24,14,2,1
2/10/19,26,12,12,0,2
2/10/19,23,10,13,0,0
2/10/19,39,21,17,0,1
2/10/19,29,14,14,0,1
2/10/19,12,6,6,0,0
2/10/19,3,1,1,1,0
2/10/19,3,2,1,0,0
2/10/19,7,5,0,2,0
2/10/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/10/19,0,0,0,0,0
2/11/19,0,0,0,0,0
2/11/19,0,0,0,0,0
2/11/19,0,0,0,0,0
2/11/19,0,0,0,0,0
2/11/19,0,0,0,0,0
2/11/19,1,0,0,1,0
2/11/19,1,0,1,0,0
2/11/19,6,4,2,0,0
2/11/19,13,4,7,1,1
2/11/19,21,10,10,0,1
2/11/19,40,22,17,0,1
2/11/19,42,21,20,0,1
2/11/19,20,6,14,0,0
2/11/19,13,6,6,0,1
2/11/19,25,14,10,1,0
2/11/19,26,14,12,0,0
2/11/19,35,20,15,0,0
2/11/19,21,7,14,0,0
2/11/19,10,3,7,0,0
2/11/19,10,5,4,0,1
2/11/19,3,3,0,0,0
2/11/19,1,0,1,0,0
2/11/19,1,1,0,0,0
2/11/19,1,0,1,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,2,1,1,0,0
2/12/19,4,2,2,0,0
2/12/19,8,3,5,0,0
2/12/19,7,4,3,0,0
2/12/19,20,14,6,0,0
2/12/19,7,0,7,0,0
2/12/19,9,3,6,0,0
2/12/19,7,3,4,0,0
2/12/19,11,7,4,0,0
2/12/19,8,2,6,0,0
2/12/19,14,10,4,0,0
2/12/19,18,7,11,0,0
2/12/19,5,2,3,0,0
2/12/19,2,0,2,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/12/19,0,0,0,0,0
2/13/19,0,0,0,0,0
2/13/19,0,0,0,0,0
2/13/19,0,0,0,0,0
2/13/19,0,0,0,0,0
2/13/19,0,0,0,0,0
2/13/19,0,0,0,0,0
2/13/19,1,0,1,0,0
2/13/19,3,2,1,0,0
2/13/19,6,3,3,0,0
2/13/19,4,2,2,0,0
2/13/19,2,2,0,0,0
2/13/19,3,0,3,0,0
2/13/19,6,2,4,0,0
2/13/19,6,2,3,0,1
2/13/19,4,2,2,0,0
2/13/19,20,12,8,0,0
2/13/19,17,7,10,0,0
2/13/19,6,3,3,0,0
2/13/19,3,1,2,0,0
2/13/19,2,0,2,0,0
2/13/19,0,0,0,0,0
2/13/19,3,2,1,0,0
2/13/19,0,0,0,0,0
2/13/19,1,0,1,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,3,1,2,0,0
2/14/19,4,2,1,1,0
2/14/19,3,0,3,0,0
2/14/19,8,6,2,0,0
2/14/19,1,1,0,0,0
2/14/19,9,5,4,0,0
2/14/19,10,4,5,1,0
2/14/19,3,2,1,0,0
2/14/19,2,1,1,0,0
2/14/19,7,4,2,0,1
2/14/19,7,2,5,0,0
2/14/19,2,2,0,0,0
2/14/19,0,0,0,0,0
2/14/19,0,0,0,0,0
2/14/19,1,0,1,0,0
2/14/19,1,0,1,0,0
2/14/19,0,0,0,0,0
2/15/19,0,0,0,0,0
2/15/19,0,0,0,0,0
2/15/19,0,0,0,0,0
2/15/19,1,0,0,1,0
2/15/19,0,0,0,0,0
2/15/19,0,0,0,0,0
2/15/19,1,1,0,0,0
2/15/19,3,1,2,0,0
2/15/19,4,3,1,0,0
2/15/19,6,1,4,1,0
2/15/19,8,5,3,0,0
2/15/19,4,2,2,0,0
2/15/19,17,6,10,0,1
2/15/19,8,5,2,1,0
2/15/19,19,9,8,1,1
2/15/19,11,5,3,1,2
2/15/19,25,12,12,0,1
2/15/19,25,7,12,2,4
2/15/19,3,2,0,0,1
2/15/19,0,0,0,0,0
2/15/19,1,0,1,0,0
2/15/19,2,0,0,1,1
2/15/19,0,0,0,0,0
2/15/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/16/19,10,4,4,1,1
2/16/19,25,9,9,3,4
2/16/19,38,18,16,3,1
2/16/19,25,11,13,0,1
2/16/19,28,14,13,1,0
2/16/19,17,7,6,0,4
2/16/19,24,11,9,0,4
2/16/19,33,13,9,5,6
2/16/19,40,18,11,5,6
2/16/19,27,10,15,0,2
2/16/19,17,5,8,4,0
2/16/19,1,0,1,0,0
2/16/19,0,0,0,0,0
2/16/19,1,0,1,0,0
2/16/19,1,0,0,0,1
2/16/19,0,0,0,0,0
2/16/19,0,0,0,0,0
2/17/19,0,0,0,0,0
2/17/19,0,0,0,0,0
2/17/19,1,1,0,0,0
2/17/19,0,0,0,0,0
2/17/19,0,0,0,0,0
2/17/19,0,0,0,0,0
2/17/19,0,0,0,0,0
2/17/19,17,8,6,0,3
2/17/19,39,20,12,4,3
2/17/19,51,16,20,0,15
2/17/19,61,16,17,8,20
2/17/19,49,15,16,5,13
2/17/19,66,20,20,17,9
2/17/19,89,26,23,13,27
2/17/19,75,19,22,13,21
2/17/19,57,18,15,10,14
2/17/19,50,12,16,11,11
2/17/19,26,8,10,4,4
2/17/19,7,0,2,5,0
2/17/19,4,0,0,2,2
2/17/19,1,0,1,0,0
2/17/19,0,0,0,0,0
2/17/19,1,0,0,0,1
2/17/19,0,0,0,0,0
2/18/19,0,0,0,0,0
2/18/19,2,1,1,0,0
2/18/19,0,0,0,0,0
2/18/19,1,0,0,1,0
2/18/19,1,0,0,0,1
2/18/19,1,0,0,0,1
2/18/19,5,0,0,2,3
2/18/19,9,3,2,2,2
2/18/19,28,9,5,9,5
2/18/19,45,10,12,13,10
2/18/19,47,10,12,11,14
2/18/19,55,18,15,10,12
2/18/19,41,17,10,4,10
2/18/19,53,11,15,10,17
2/18/19,48,6,13,18,11
2/18/19,70,20,12,17,21
2/18/19,51,13,16,11,11
2/18/19,39,11,13,7,8
2/18/19,17,2,2,5,8
2/18/19,5,3,0,0,2
2/18/19,2,0,0,1,1
2/18/19,8,1,3,3,1
2/18/19,0,0,0,0,0
2/18/19,0,0,0,0,0
2/19/19,0,0,0,0,0
2/19/19,0,0,0,0,0
2/19/19,0,0,0,0,0
2/19/19,1,0,0,1,0
2/19/19,0,0,0,0,0
2/19/19,0,0,0,0,0
2/19/19,11,3,3,2,3
2/19/19,36,5,8,18,5
2/19/19,35,6,5,20,4
2/19/19,61,16,17,18,10
2/19/19,35,4,7,15,9
2/19/19,19,6,7,5,1
2/19/19,30,6,12,5,7
2/19/19,25,9,6,3,7
2/19/19,23,6,9,3,5
2/19/19,28,10,6,7,5
2/19/19,54,13,17,9,15
2/19/19,52,7,7,11,27
2/19/19,25,2,4,5,14
2/19/19,10,1,0,3,6
2/19/19,4,0,1,0,3
2/19/19,3,0,0,1,2
2/19/19,1,0,1,0,0
2/19/19,2,0,0,0,2
2/20/19,0,0,0,0,0
2/20/19,0,0,0,0,0
2/20/19,0,0,0,0,0
2/20/19,2,0,0,1,1
2/20/19,1,0,0,1,0
2/20/19,5,1,2,2,0
2/20/19,11,2,3,2,4
2/20/19,43,5,7,24,7
2/20/19,56,11,8,29,8
2/20/19,44,9,9,19,7
2/20/19,31,6,11,11,3
2/20/19,32,8,11,6,7
2/20/19,27,7,5,5,10
2/20/19,25,6,6,8,5
2/20/19,38,13,8,9,8
2/20/19,45,14,7,8,16
2/20/19,56,12,13,11,20
2/20/19,72,11,14,12,35
2/20/19,41,4,3,7,27
2/20/19,14,1,3,5,5
2/20/19,5,1,1,0,3
2/20/19,6,1,1,1,3
2/20/19,1,0,0,1,0
2/20/19,0,0,0,0,0
2/21/19,0,0,0,0,0
2/21/19,0,0,0,0,0
2/21/19,0,0,0,0,0
2/21/19,2,0,0,1,1
2/21/19,0,0,0,0,0
2/21/19,3,1,0,2,0
2/21/19,15,2,2,7,4
2/21/19,37,3,7,23,4
2/21/19,62,8,8,31,15
2/21/19,50,11,9,18,12
2/21/19,34,8,13,6,7
2/21/19,55,12,16,11,16
2/21/19,63,21,18,10,14
2/21/19,76,12,16,22,26
2/21/19,75,8,18,25,24
2/21/19,100,25,22,19,34
2/21/19,85,6,11,25,43
2/21/19,86,11,12,24,39
2/21/19,60,7,5,18,30
2/21/19,8,0,2,2,4
2/21/19,8,0,0,3,5
2/21/19,3,0,0,1,2
2/21/19,2,0,0,2,0
2/21/19,3,3,0,0,0
2/22/19,0,0,0,0,0
2/22/19,0,0,0,0,0
2/22/19,0,0,0,0,0
2/22/19,2,0,0,1,1
2/22/19,1,0,0,1,0
2/22/19,3,0,0,3,0
2/22/19,16,1,1,10,4
2/22/19,28,6,4,15,3
2/22/19,46,6,7,26,7
2/22/19,41,11,10,11,9
2/22/19,34,13,9,6,6
2/22/19,40,15,19,4,2
2/22/19,10,4,4,1,1
2/22/19,17,6,8,0,3
2/22/19,13,2,1,3,7
2/22/19,23,6,4,5,8
2/22/19,63,16,17,9,21
2/22/19,32,7,4,3,18
2/22/19,26,4,3,8,11
2/22/19,11,0,3,0,8
2/22/19,1,0,0,0,1
2/22/19,1,0,0,0,1
2/22/19,2,0,0,0,2
2/22/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,6,2,2,2,0
2/23/19,18,9,4,0,5
2/23/19,57,16,29,6,6
2/23/19,90,40,28,6,16
2/23/19,109,30,27,15,37
2/23/19,110,34,27,20,29
2/23/19,111,19,27,40,25
2/23/19,76,13,20,22,21
2/23/19,84,18,14,25,27
2/23/19,57,17,17,11,12
2/23/19,59,17,17,18,7
2/23/19,37,3,12,17,5
2/23/19,9,4,3,1,1
2/23/19,5,0,1,2,2
2/23/19,0,0,0,0,0
2/23/19,0,0,0,0,0
2/23/19,1,0,0,0,1
2/23/19,0,0,0,0,0
2/24/19,0,0,0,0,0
2/24/19,0,0,0,0,0
2/24/19,0,0,0,0,0
2/24/19,0,0,0,0,0
2/24/19,0,0,0,0,0
2/24/19,2,1,1,0,0
2/24/19,2,0,0,2,0
2/24/19,14,3,2,6,3
2/24/19,38,14,12,2,10
2/24/19,70,29,18,7,16
2/24/19,89,26,33,12,18
2/24/19,86,24,30,13,19
2/24/19,129,26,21,31,51
2/24/19,123,28,29,33,33
2/24/19,130,23,31,35,41
2/24/19,91,17,24,29,21
2/24/19,59,9,11,18,21
2/24/19,30,6,10,11,3
2/24/19,13,4,6,2,1
2/24/19,1,0,0,1,0
2/24/19,0,0,0,0,0
2/24/19,0,0,0,0,0
2/24/19,3,2,1,0,0
2/24/19,1,0,0,0,1
2/25/19,0,0,0,0,0
2/25/19,0,0,0,0,0
2/25/19,0,0,0,0,0
2/25/19,1,0,0,1,0
2/25/19,1,0,0,1,0
2/25/19,6,1,0,4,1
2/25/19,17,2,3,9,3
2/25/19,52,5,8,29,10
2/25/19,54,6,8,36,4
2/25/19,59,10,16,23,10
2/25/19,49,10,16,10,13
2/25/19,47,12,11,12,12
2/25/19,44,9,13,11,11
2/25/19,52,9,14,11,18
2/25/19,50,11,8,12,19
2/25/19,61,6,9,20,26
2/25/19,70,14,10,19,27
2/25/19,91,14,13,17,47
2/25/19,56,5,6,7,38
2/25/19,18,3,4,0,11
2/25/19,9,2,2,3,2
2/25/19,4,1,0,3,0
2/25/19,2,0,0,0,2
2/25/19,0,0,0,0,0
2/26/19,0,0,0,0,0
2/26/19,0,0,0,0,0
2/26/19,1,0,0,1,0
2/26/19,2,0,0,1,1
2/26/19,0,0,0,0,0
2/26/19,5,1,0,4,0
2/26/19,30,5,6,13,6
2/26/19,54,6,8,34,6
2/26/19,78,6,9,44,19
2/26/19,57,12,14,24,7
2/26/19,41,10,9,12,10
2/26/19,44,10,8,12,14
2/26/19,32,6,6,10,10
2/26/19,55,12,10,20,13
2/26/19,49,13,14,10,12
2/26/19,68,12,12,14,30
2/26/19,87,15,18,22,32
2/26/19,83,11,14,12,46
2/26/19,54,7,4,8,35
2/26/19,19,1,1,6,11
2/26/19,5,0,0,0,5
2/26/19,6,2,1,1,2
2/26/19,1,0,1,0,0
2/26/19,2,0,0,0,2
2/27/19,0,0,0,0,0
2/27/19,0,0,0,0,0
2/27/19,0,0,0,0,0
2/27/19,0,0,0,0,0
2/27/19,0,0,0,0,0
2/27/19,1,0,0,1,0
2/27/19,23,2,3,15,3
2/27/19,39,8,8,17,6
2/27/19,79,4,10,57,8
2/27/19,46,9,12,16,9
2/27/19,55,12,11,19,13
2/27/19,38,7,7,16,8
2/27/19,25,5,11,5,4
2/27/19,30,8,10,4,8
2/27/19,32,6,5,4,17
2/27/19,43,11,8,10,14
2/27/19,69,12,12,8,37
2/27/19,90,8,14,14,54
2/27/19,33,3,1,7,22
2/27/19,17,0,1,2,14
2/27/19,10,1,2,2,5
2/27/19,4,0,1,2,1
2/27/19,0,0,0,0,0
2/27/19,1,0,0,0,1
2/28/19,1,0,0,0,1
2/28/19,0,0,0,0,0
2/28/19,0,0,0,0,0
2/28/19,1,0,0,1,0
2/28/19,1,0,0,0,1
2/28/19,7,2,2,3,0
2/28/19,26,5,4,13,4
2/28/19,46,2,4,31,9
2/28/19,78,10,12,44,12
2/28/19,45,8,13,12,12
2/28/19,47,12,11,13,11
2/28/19,35,9,10,9,7
2/28/19,49,14,15,9,11
2/28/19,67,12,15,22,18
2/28/19,67,16,14,22,15
2/28/19,78,15,11,25,27
2/28/19,110,23,14,26,47
2/28/19,96,15,12,19,50
2/28/19,57,5,5,13,34
2/28/19,19,0,1,6,12
2/28/19,9,1,1,2,5
2/28/19,4,0,1,2,1
2/28/19,2,0,0,0,2
2/28/19,1,0,0,0,1
8/1/19,3,0,1,0,2
8/2/19,0,0,0,0,0
8/2/19,0,0,0,0,0
8/2/19,1,1,0,0,0
8/2/19,4,1,1,1,1
8/2/19,1,0,0,1,0
8/2/19,10,1,0,6,3
8/2/19,49,8,6,24,11
8/2/19,67,5,5,39,18
8/2/19,133,15,21,72,25
8/2/19,97,18,21,32,26
8/2/19,86,13,17,32,24
8/2/19,102,14,15,33,40
8/2/19,83,10,13,22,38
8/2/19,83,5,7,37,34
8/2/19,89,1,10,39,39
8/2/19,92,9,12,30,41
8/2/19,140,18,17,30,75
8/2/19,156,3,2,72,79
8/2/19,128,10,10,47,61
8/2/19,78,5,9,20,44
8/2/19,60,3,7,24,26
8/2/19,26,1,0,14,11
8/2/19,6,1,2,1,2
8/2/19,2,0,0,2,0
8/3/19,2,0,0,0,2
8/3/19,0,0,0,0,0
3/1/19,1,0,0,1,0
3/1/19,0,0,0,0,0
3/1/19,0,0,0,0,0
3/1/19,1,0,0,1,0
3/1/19,0,0,0,0,0
3/1/19,6,1,2,2,1
3/1/19,27,3,6,16,2
3/1/19,56,6,7,35,8
3/1/19,73,8,15,33,17
3/1/19,63,17,13,23,10
3/1/19,55,10,14,12,19
3/1/19,62,13,13,24,12
3/1/19,51,13,10,16,12
3/1/19,66,9,10,19,28
3/1/19,69,10,14,24,21
3/1/19,76,15,12,17,32
3/1/19,104,20,21,21,42
3/1/19,118,26,30,13,49
3/1/19,46,4,2,12,28
3/1/19,17,2,2,4,9
3/1/19,5,2,0,0,3
3/1/19,3,1,1,0,1
3/1/19,3,0,0,1,2
3/1/19,31,13,18,0,0
3/2/19,1,0,0,0,1
3/2/19,0,0,0,0,0
3/2/19,0,0,0,0,0
3/2/19,0,0,0,0,0
3/2/19,0,0,0,0,0
3/2/19,4,0,0,2,2
3/2/19,6,1,2,2,1
3/2/19,36,9,7,4,16
3/2/19,50,13,9,11,17
3/2/19,111,15,21,25,50
3/2/19,140,37,28,35,40
3/2/19,216,34,37,64,81
3/2/19,186,19,29,56,82
3/2/19,224,24,27,82,91
3/2/19,238,30,28,81,99
3/2/19,168,13,27,69,59
3/2/19,126,11,10,56,49
3/2/19,65,18,13,18,16
3/2/19,17,3,2,10,2
3/2/19,8,3,1,3,1
3/2/19,11,1,1,5,4
3/2/19,5,2,2,0,1
3/2/19,3,1,0,1,1
3/2/19,2,0,1,1,0
3/3/19,2,1,1,0,0
3/3/19,0,0,0,0,0
3/3/19,0,0,0,0,0
3/3/19,2,0,0,0,2
3/3/19,0,0,0,0,0
3/3/19,1,0,0,1,0
3/3/19,10,3,4,3,0
3/3/19,27,6,4,4,13
3/3/19,49,15,14,9,11
3/3/19,103,20,44,16,23
3/3/19,107,23,25,18,41
3/3/19,178,39,28,39,72
3/3/19,197,22,36,66,73
3/3/19,170,22,16,60,72
3/3/19,208,21,17,85,85
3/3/19,244,40,28,96,80
3/3/19,126,23,22,43,38
3/3/19,80,13,21,28,18
3/3/19,18,1,4,6,7
3/3/19,5,0,1,4,0
3/3/19,4,0,0,2,2
3/3/19,1,0,0,0,1
3/3/19,4,1,1,1,1
3/3/19,2,0,0,0,2
3/4/19,0,0,0,0,0
3/4/19,0,0,0,0,0
3/4/19,0,0,0,0,0
3/4/19,1,0,0,0,1
3/4/19,0,0,0,0,0
3/4/19,6,1,0,4,1
3/4/19,34,6,2,18,8
3/4/19,55,7,8,33,7
3/4/19,69,8,10,45,6
3/4/19,64,13,12,26,13
3/4/19,61,13,14,21,13
3/4/19,49,8,12,20,9
3/4/19,41,10,8,9,14
3/4/19,48,9,17,12,10
3/4/19,59,16,12,13,18
3/4/19,72,11,15,16,30
3/4/19,80,14,11,15,40
3/4/19,123,16,15,27,65
3/4/19,60,4,7,11,38
3/4/19,22,2,1,4,15
3/4/19,6,1,2,3,0
3/4/19,4,0,0,1,3
3/4/19,2,0,0,1,1
3/4/19,2,0,0,1,1
3/5/19,0,0,0,0,0
3/5/19,0,0,0,0,0
3/5/19,0,0,0,0,0
3/5/19,1,0,0,1,0
3/5/19,0,0,0,0,0
3/5/19,17,4,2,8,3
3/5/19,24,2,5,7,10
3/5/19,50,7,8,24,11
3/5/19,69,8,12,36,13
3/5/19,55,7,7,28,13
3/5/19,41,8,7,17,9
3/5/19,70,9,6,27,28
3/5/19,47,11,12,13,11
3/5/19,78,20,17,21,20
3/5/19,79,10,20,23,26
3/5/19,87,12,15,29,31
3/5/19,120,19,12,35,54
3/5/19,103,15,15,21,52
3/5/19,78,7,10,15,46
3/5/19,19,1,1,1,16
3/5/19,16,1,1,4,10
3/5/19,6,0,1,5,0
3/5/19,0,0,0,0,0
3/5/19,1,0,1,0,0
3/6/19,2,0,1,0,1
3/6/19,0,0,0,0,0
3/6/19,0,0,0,0,0
3/6/19,1,0,0,1,0
3/6/19,0,0,0,0,0
3/6/19,8,1,0,5,2
3/6/19,24,2,5,13,4
3/6/19,55,7,9,29,10
3/6/19,79,9,10,45,15
3/6/19,62,13,11,27,11
3/6/19,44,14,8,10,12
3/6/19,32,6,8,7,11
3/6/19,25,7,8,3,7
3/6/19,24,7,7,5,5
3/6/19,26,6,4,6,10
3/6/19,20,3,3,4,10
3/6/19,55,10,9,11,25
3/6/19,69,8,9,9,43
3/6/19,47,3,5,9,30
3/6/19,12,4,4,1,3
3/6/19,5,1,1,0,3
3/6/19,5,2,1,0,2
3/6/19,4,0,0,3,1
3/6/19,0,0,0,0,0
3/7/19,0,0,0,0,0
3/7/19,0,0,0,0,0
3/7/19,0,0,0,0,0
3/7/19,1,0,0,1,0
3/7/19,1,0,0,1,0
3/7/19,10,3,2,5,0
3/7/19,14,4,2,8,0
3/7/19,24,8,6,7,3
3/7/19,27,1,8,15,3
3/7/19,20,7,5,5,3
3/7/19,15,4,4,5,2
3/7/19,17,6,7,3,1
3/7/19,23,9,9,1,4
3/7/19,12,2,5,5,0
3/7/19,27,13,6,3,5
3/7/19,45,9,17,9,10
3/7/19,57,16,12,11,18
3/7/19,43,10,8,6,19
3/7/19,23,4,4,3,12
3/7/19,16,1,2,3,10
3/7/19,4,1,2,1,0
3/7/19,3,0,0,1,2
3/7/19,0,0,0,0,0
3/7/19,2,0,0,0,2
3/8/19,0,0,0,0,0
3/8/19,0,0,0,0,0
3/8/19,0,0,0,0,0
3/8/19,1,0,0,1,0
3/8/19,0,0,0,0,0
3/8/19,7,1,0,5,1
3/8/19,27,6,6,12,3
3/8/19,39,6,7,19,7
3/8/19,56,8,7,29,12
3/8/19,14,2,4,3,5
3/8/19,22,9,3,5,5
3/8/19,21,9,7,3,2
3/8/19,20,9,7,2,2
3/8/19,46,14,18,8,6
3/8/19,28,8,6,4,10
3/8/19,51,11,13,13,14
3/8/19,57,14,13,14,16
3/8/19,81,13,15,16,37
3/8/19,49,9,10,7,23
3/8/19,13,1,2,2,8
3/8/19,2,1,0,0,1
3/8/19,2,0,0,1,1
3/8/19,1,0,1,0,0
3/8/19,0,0,0,0,0
3/9/19,0,0,0,0,0
3/9/19,0,0,0,0,0
3/9/19,0,0,0,0,0
3/9/19,0,0,0,0,0
3/9/19,0,0,0,0,0
3/9/19,5,2,2,1,0
3/9/19,9,1,4,2,2
3/9/19,26,6,6,3,11
3/9/19,46,16,12,6,12
3/9/19,101,26,30,14,31
3/9/19,136,39,34,23,40
3/9/19,141,33,27,37,44
3/9/19,193,23,30,79,61
3/9/19,203,32,26,58,87
3/9/19,185,27,36,69,53
3/9/19,198,30,46,62,60
3/9/19,139,19,25,60,35
3/9/19,58,8,9,27,14
3/9/19,24,4,4,7,9
3/9/19,4,0,1,2,1
3/9/19,1,0,0,1,0
3/9/19,2,0,0,0,2
3/9/19,2,0,0,1,1
3/9/19,2,0,0,0,2
3/10/19,0,0,0,0,0
3/10/19,0,0,0,0,0
3/10/19,0,0,0,0,0
3/10/19,0,0,0,0,0
3/10/19,0,0,0,0,0
3/10/19,4,1,1,2,0
3/10/19,1,0,0,1,0
3/10/19,14,5,6,0,3
3/10/19,48,15,8,5,20
3/10/19,83,19,26,12,26
3/10/19,117,24,26,24,43
3/10/19,140,30,23,41,46
3/10/19,185,32,23,51,79
3/10/19,264,40,41,73,110
3/10/19,236,29,30,82,95
3/10/19,267,31,27,113,96
3/10/19,187,32,26,55,74
3/10/19,135,13,31,67,24
3/10/19,55,10,10,22,13
3/10/19,13,3,2,6,2
3/10/19,2,0,0,1,1
3/10/19,2,1,1,0,0
3/10/19,1,0,0,1,0
3/10/19,0,0,0,0,0
3/11/19,0,0,0,0,0
3/11/19,1,0,1,0,0
3/11/19,1,1,0,0,0
3/11/19,0,0,0,0,0
3/11/19,1,0,0,1,0
3/11/19,7,1,1,4,1
3/11/19,27,3,3,15,6
3/11/19,32,1,2,21,8
3/11/19,66,8,8,38,12
3/11/19,75,12,12,33,18
3/11/19,69,16,15,25,13
3/11/19,40,11,9,7,13
3/11/19,46,12,14,11,9
3/11/19,43,10,9,12,12
3/11/19,38,10,7,9,12
3/11/19,54,10,9,17,18
3/11/19,93,16,14,18,45
3/11/19,103,11,8,19,65
3/11/19,47,4,5,9,29
3/11/19,16,3,6,3,4
3/11/19,2,0,0,0,2
3/11/19,3,0,0,3,0
3/11/19,0,0,0,0,0
3/11/19,0,0,0,0,0
3/12/19,1,0,0,0,1
3/12/19,0,0,0,0,0
3/12/19,0,0,0,0,0
3/12/19,1,0,0,0,1
3/12/19,0,0,0,0,0
3/12/19,7,1,1,4,1
3/12/19,21,3,1,15,2
3/12/19,45,11,10,19,5
3/12/19,61,10,8,38,5
3/12/19,51,6,14,15,16
3/12/19,21,4,4,10,3
3/12/19,18,3,4,9,2
3/12/19,10,2,3,2,3
3/12/19,11,6,2,2,1
